book_id,author_id,book_genre,user_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
2103,395,3,20519,323,8,10,2016,192,2
1730,267,7,7406,586,4,13,2006,190,7
2420,391,4,10204,653,1,33,2014,108,7
715,436,4,16326,476,1,38,2020,104,4
121,294,9,3985,646,6,10,2019,184,4
1909,337,10,11531,303,1,6,2019,115,3
951,377,9,17162,388,2,27,2010,62,4
1408,210,10,27895,213,9,16,2019,53,5
54,327,2,11312,379,2,9,2005,21,7
1030,325,8,11815,425,1,33,2003,121,6
2548,249,3,29643,93,7,34,2010,2,7
1088,21,8,25084,419,2,37,2014,147,2
1777,224,6,26124,232,7,44,2019,155,6
1860,26,9,28153,267,9,19,2012,32,4
419,430,5,14516,644,10,50,2003,92,4
697,231,3,29504,354,5,22,2021,41,3
97,292,4,1552,662,8,4,2017,115,1
1874,231,10,294,148,2,18,2019,14,5
674,263,3,18058,637,10,23,2005,167,6
587,117,4,15008,346,3,26,2004,27,4
439,8,1,29839,224,9,26,2019,69,4
1871,440,8,426,397,10,32,2008,186,2
1638,246,1,24781,346,9,19,2015,54,7
1085,229,1,2795,302,3,31,2012,155,4
2325,191,6,26351,569,3,29,2016,60,7
373,67,1,5187,631,5,3,2012,35,6
95,280,1,22859,346,10,26,2019,127,3
1062,165,5,1612,409,10,9,2009,30,1
428,103,6,16731,247,1,10,2003,42,7
1189,443,7,1601,589,7,46,2001,28,4
2505,296,6,3955,225,2,14,2000,45,6
2213,82,1,23111,239,7,1,2001,119,1
2413,414,2,7389,360,9,15,2019,142,3
2704,345,2,20820,579,10,27,2005,184,6
2462,385,2,24307,402,3,10,2013,95,5
1444,163,3,14300,219,5,32,2000,40,7
1886,340,4,29502,648,4,38,2019,23,3
195,435,8,5145,501,5,25,2005,152,1
958,329,2,22283,421,4,38,2019,112,4
2756,121,8,24950,515,4,9,2009,71,4
2610,94,5,23772,567,4,8,2012,11,2
1674,311,5,864,206,1,15,2016,179,6
1376,23,7,28083,418,2,16,2007,107,6
2569,267,4,25328,213,9,4,2006,12,4
2567,181,2,22514,333,8,6,2006,177,1
1847,275,4,4032,328,5,26,2004,3,1
2897,225,5,420,123,1,3,2004,186,6
835,191,9,4810,81,9,24,2015,178,1
1164,266,3,3641,463,4,12,2006,117,1
725,60,5,27797,568,5,31,2008,40,2
2604,251,1,6725,132,10,39,2003,9,2
2487,352,6,7596,237,9,2,2004,57,7
1928,117,2,16106,90,3,47,2004,178,4
1212,294,9,20162,239,1,25,2015,59,6
1390,215,9,19254,677,4,15,2018,167,6
2572,243,1,18146,353,10,10,2004,70,6
828,265,1,19144,118,2,46,2016,134,2
1096,388,10,18749,371,5,20,2016,117,2
2179,424,6,5744,683,2,32,2014,37,7
1144,243,4,2694,294,5,28,2010,92,5
2964,358,10,26706,254,4,6,2018,102,7
2736,227,4,13018,487,2,40,2004,43,2
2343,78,9,7055,95,9,41,2008,125,4
1545,235,1,27696,338,2,42,2018,107,7
1875,54,3,23050,671,10,12,2001,130,4
268,379,5,29398,284,4,40,2017,187,6
1285,169,8,26980,253,10,50,2018,89,4
1931,160,9,2215,422,6,35,2014,189,2
2406,159,5,11648,198,7,49,2010,8,4
2676,204,10,12318,154,8,44,2007,194,7
64,198,5,23706,427,10,2,2019,168,5
873,439,8,5406,398,2,33,2013,71,3
2553,338,6,25023,193,1,23,2012,87,3
2434,417,6,15804,552,7,31,2002,187,2
1321,329,2,10079,698,8,23,2020,82,3
1187,445,5,2417,637,2,28,2013,196,2
2322,427,7,27079,267,4,4,2013,131,5
824,35,10,9891,297,1,32,2002,198,6
264,146,6,23675,536,8,26,2000,177,4
1072,443,9,11776,442,5,46,2001,159,7
1309,56,9,17869,330,2,1,2012,68,5
1638,304,3,14973,192,3,20,2016,177,7
1953,334,3,18210,414,1,24,2020,150,3
2098,154,7,5289,562,2,41,2018,49,1
2568,278,1,1636,244,10,50,2000,143,5
2500,374,6,1539,612,9,38,2005,119,1
1736,314,10,16774,213,7,13,2021,176,2
2259,232,1,2192,659,3,5,2019,165,5
1635,427,3,1624,144,1,41,2008,60,1
2933,20,8,23484,184,1,28,2015,162,2
914,109,4,6548,216,10,23,2021,143,5
1694,333,3,17361,220,5,32,2004,132,6
2712,282,5,10848,304,5,46,2009,170,3
2299,433,8,8956,219,3,10,2008,104,4
802,305,10,28555,541,2,39,2000,66,3
2532,262,4,26295,282,7,15,2004,187,3
2844,68,7,17297,93,2,38,2011,159,7
2668,300,9,29542,695,10,40,2021,117,1
2910,437,10,17091,333,10,45,2017,103,5
1936,47,8,12325,536,3,26,2021,182,1
2728,365,8,10496,642,4,33,2016,108,4
2247,323,5,14449,534,8,39,2006,141,5
1930,446,10,8903,262,5,44,2015,135,3
1043,353,10,1521,523,7,47,2014,100,6
2033,266,2,19426,135,8,19,2013,52,6
2778,294,1,25546,473,2,47,2013,158,5
289,88,9,17470,638,5,50,2009,106,5
164,27,7,6765,203,2,10,2007,2,4
2032,421,10,14442,350,7,30,2012,142,4
1837,299,2,25592,604,1,35,2008,187,2
2097,426,7,5377,512,2,37,2012,36,2
2515,367,1,25151,654,4,7,2012,172,2
2688,150,2,11238,370,1,14,2002,47,3
2332,290,3,1393,576,9,48,2013,60,4
1393,367,9,3317,208,3,11,2018,43,6
2450,332,10,15390,392,7,46,2010,58,5
987,138,9,25093,383,4,41,2019,25,3
2501,425,6,2912,352,2,46,2011,172,5
1263,127,5,1231,345,7,3,2020,190,1
1946,402,2,8341,556,3,19,2009,2,4
1599,197,6,11537,541,9,15,2003,69,1
748,197,4,18657,611,1,9,2005,163,7
1206,185,6,11522,310,10,41,2009,102,1
2744,376,9,20901,355,10,9,2003,32,1
1298,343,5,10908,366,5,48,2000,28,6
511,46,1,27664,75,4,15,2021,43,2
2069,408,5,5185,115,4,7,2004,75,7
712,311,2,16967,200,1,18,2005,115,3
2491,112,1,616,203,8,49,2006,3,2
553,131,1,18036,602,6,43,2018,190,7
1368,432,5,17734,545,3,23,2021,92,6
2650,108,7,22334,144,3,45,2011,99,6
1209,437,4,23630,199,7,43,2003,192,3
874,262,4,26551,447,9,3,2017,159,4
1598,294,9,15659,678,4,32,2002,62,3
619,91,5,29965,122,2,19,2013,94,5
1172,253,6,20918,258,6,28,2015,4,4
1236,202,10,4629,393,2,1,2003,110,2
1472,209,9,9878,330,2,17,2000,48,4
1422,193,8,26499,693,8,13,2004,115,1
1573,143,6,29043,427,8,18,2014,127,5
2277,107,6,24813,347,3,17,2017,122,1
1023,353,2,15803,245,2,3,2015,91,2
297,28,10,1189,405,10,23,2006,143,2
1979,304,5,10672,137,10,4,2001,86,5
1837,300,8,16577,279,7,45,2012,167,2
1607,111,6,19677,155,10,6,2016,5,1
1550,44,9,18482,676,6,8,2016,181,7
1707,174,1,6434,540,6,6,2002,31,2
82,139,10,25200,206,10,16,2007,137,6
2506,414,10,19833,381,1,20,2011,2,3
726,375,5,17356,341,2,28,2006,83,6
1011,148,9,8573,201,4,32,2003,48,5
904,257,1,19019,633,9,27,2014,185,1
1954,107,6,23117,503,6,29,2008,162,5
1360,65,6,19297,684,8,44,2021,81,5
292,11,2,980,267,3,5,2005,79,2
2669,276,7,14819,412,10,24,2000,26,3
912,188,5,11109,437,8,37,2014,148,7
1955,105,1,10965,327,5,8,2010,10,7
2996,239,1,5310,588,1,48,2012,137,3
2118,1,3,20750,596,5,23,2018,82,6
1857,212,10,10293,388,2,34,2017,37,6
74,417,1,19823,658,7,4,2006,80,6
1019,442,8,18030,666,6,19,2002,112,7
2459,130,9,24412,333,5,44,2020,117,3
1638,347,4,6454,185,6,37,2020,63,6
1058,22,1,5024,533,9,23,2014,99,4
2662,409,6,12288,220,8,39,2016,51,1
1697,78,3,18598,557,10,33,2016,101,3
2366,82,5,23745,514,9,23,2007,147,4
1959,142,1,14714,194,5,25,2015,198,5
1185,325,10,28152,430,3,16,2005,123,3
2370,295,8,15432,454,9,6,2003,88,4
503,214,10,29960,300,8,34,2008,39,6
2051,231,6,20629,457,7,27,2015,107,6
309,381,1,27049,533,9,37,2021,111,3
2184,294,8,20695,518,6,33,2004,102,5
2885,374,5,4682,633,8,2,2010,185,5
2,248,6,22891,346,10,49,2012,54,5
2130,348,10,9233,357,3,23,2020,158,6
2110,238,1,11871,220,4,44,2000,89,5
2424,68,1,29098,349,5,23,2016,146,2
2850,77,4,15586,350,3,17,2011,186,6
1334,34,8,15807,441,8,5,2017,200,5
728,240,2,28384,673,2,28,2017,18,1
415,79,5,11918,521,5,29,2007,39,2
2558,4,3,664,451,7,2,2016,193,4
1897,228,9,12879,78,3,10,2013,143,4
2452,23,9,8737,541,3,26,2010,59,5
1383,397,3,24811,634,8,8,2004,130,6
817,414,4,22989,605,1,43,2005,105,4
434,141,2,12529,80,6,41,2017,154,5
309,196,3,29248,587,2,4,2021,100,1
2726,63,10,21224,193,7,42,2017,181,2
989,436,5,21756,662,8,13,2005,166,1
318,215,9,23580,570,10,13,2013,10,5
1124,15,4,21064,494,5,44,2019,6,7
213,123,4,3788,456,1,43,2021,58,4
1774,117,10,21904,140,7,29,2013,138,3
2389,373,10,10250,493,6,17,2000,174,7
288,385,10,4878,645,7,37,2020,5,2
2624,231,3,14750,334,7,7,2003,110,4
2479,388,1,10533,350,5,49,2009,188,3
226,193,5,16216,445,9,4,2006,113,1
811,292,7,7723,538,10,41,2000,4,2
1309,140,6,3081,353,10,44,2000,100,4
1338,31,2,4103,208,10,50,2015,60,3
2059,254,5,4268,602,8,46,2009,93,4
1729,185,3,4248,458,4,48,2014,160,5
2566,83,9,18829,299,4,48,2015,13,1
800,62,3,28051,87,7,50,2021,177,4
1827,56,6,24177,515,7,27,2016,136,6
1351,155,5,15293,497,5,43,2006,53,2
996,94,2,27514,629,9,34,2019,156,3
360,351,9,13820,670,3,38,2007,173,1
2601,43,5,20889,492,1,12,2009,128,5
1728,174,6,10604,386,2,39,2005,120,5
1961,326,1,25396,574,6,9,2011,81,5
651,301,10,19074,396,4,11,2005,45,5
48,357,1,9541,677,2,46,2004,180,3
176,215,3,8667,501,4,11,2011,138,7
1640,374,8,131,690,9,6,2015,103,2
323,150,5,13803,386,9,28,2018,94,6
1468,318,1,10931,418,8,5,2008,128,1
871,141,2,5131,202,10,13,2021,172,1
2524,57,2,11164,137,4,17,2021,146,3
1309,69,10,11497,116,8,29,2011,84,1
2275,443,7,480,256,5,2,2009,127,2
1607,104,3,4160,659,6,32,2008,94,6
1572,80,10,3313,472,4,35,2018,106,1
209,392,9,2821,698,1,5,2020,145,6
378,439,7,29814,207,3,20,2018,125,4
1562,252,2,17640,699,4,13,2019,30,2
777,301,4,28955,602,6,17,2002,23,6
2628,54,2,18752,550,1,27,2011,171,5
442,70,4,17704,467,5,40,2014,73,3
2439,444,2,23431,614,3,34,2021,43,1
140,332,5,24901,301,4,48,2020,176,1
2122,209,4,27019,307,6,2,2003,124,7
532,92,9,28633,173,8,5,2009,182,2
216,401,1,14297,472,6,40,2010,191,4
2314,186,5,15091,265,3,28,2012,71,2
599,313,2,1872,462,6,32,2020,119,4
1596,289,7,9025,173,2,29,2017,157,5
414,369,3,9495,533,1,14,2006,50,2
405,345,9,17569,434,8,50,2006,157,6
1362,297,6,11049,483,1,25,2010,119,3
716,383,2,2475,119,6,35,2013,34,6
2526,390,4,26148,424,5,40,2014,66,5
637,331,5,210,495,8,37,2021,135,5
2010,338,1,10475,145,4,33,2004,41,6
1134,170,5,608,661,1,32,2000,106,4
2874,209,4,20757,207,8,46,2005,23,2
954,383,9,29456,377,5,38,2001,6,5
939,412,2,22591,301,3,47,2013,8,4
2415,310,2,24038,208,10,16,2005,25,1
397,109,10,12977,212,8,10,2005,91,7
1083,270,8,15709,483,2,38,2015,13,3
722,409,5,8814,182,4,50,2004,91,2
1245,31,8,9251,124,2,30,2002,6,7
2174,269,1,23004,292,9,4,2006,40,6
1643,35,3,23731,119,2,18,2017,131,1
417,405,5,1368,564,4,19,2005,12,7
2244,109,9,20855,262,7,13,2010,85,2
876,258,8,3751,626,8,5,2010,153,6
2277,215,3,19076,556,2,48,2006,199,1
2279,103,4,24662,167,5,14,2018,121,4
2371,339,4,16298,161,10,26,2020,15,2
102,27,3,29477,282,10,40,2005,3,3
2348,153,8,27381,544,10,30,2008,78,2
2396,270,9,21518,117,8,43,2002,13,1
417,154,9,17591,154,10,31,2003,27,4
1020,3,1,18088,312,3,6,2008,132,2
1282,285,9,12090,448,1,13,2012,197,4
2785,430,9,10390,87,4,42,2013,125,3
2048,35,9,1614,522,2,40,2015,113,7
2937,317,4,4471,322,8,44,2007,168,3
580,93,3,2977,314,7,9,2009,162,6
1739,296,3,23322,280,4,44,2003,80,4
1612,305,4,29881,178,5,18,2013,45,1
19,153,5,29833,622,8,36,2010,136,6
2051,400,4,19897,197,2,23,2005,98,2
2568,164,3,17013,264,7,21,2015,131,7
1888,95,3,21074,602,7,45,2007,113,6
2901,442,10,8648,379,10,48,2015,167,2
103,212,9,16356,111,4,33,2012,182,3
496,380,8,23353,127,7,24,2012,107,6
1291,174,2,21766,652,9,11,2004,107,3
1090,290,4,5427,298,9,27,2009,57,1
1161,231,2,3191,432,9,19,2012,109,3
1190,367,7,18261,155,6,28,2000,16,2
975,314,7,12489,96,6,6,2003,72,4
575,225,9,25985,629,10,39,2009,161,7
1800,166,5,2099,612,5,36,2002,111,3
422,39,1,15459,354,9,46,2010,39,4
2362,251,2,23506,696,8,24,2016,105,2
2728,214,8,13066,374,3,42,2010,69,1
1675,372,5,15605,672,6,24,2007,198,7
451,239,4,1584,212,5,16,2010,139,6
1273,27,6,26565,564,6,17,2015,113,7
1032,55,5,12446,686,3,24,2003,14,1
437,424,8,4834,688,1,3,2020,117,7
2064,380,1,25203,84,6,46,2008,65,3
2875,250,7,12759,113,10,7,2000,73,4
1789,73,3,2630,569,3,44,2008,131,3
2945,337,8,8276,611,1,47,2020,150,1
1390,318,8,11742,367,1,9,2010,159,7
816,413,2,26762,542,9,31,2003,23,1
2538,103,7,29503,375,2,11,2021,110,3
1776,12,4,22184,466,3,3,2001,97,4
1342,404,1,1135,614,6,36,2001,84,1
614,37,4,23902,221,7,3,2019,19,4
2632,201,10,1205,145,10,34,2017,27,5
358,350,4,9058,213,3,32,2008,150,7
184,368,2,28516,266,7,30,2002,15,6
2484,414,4,5206,416,10,42,2005,161,6
1276,343,9,29218,282,3,42,2008,10,7
2892,197,4,1708,619,10,43,2020,69,6
8,413,9,17378,467,4,16,2000,190,1
2101,103,9,26812,367,4,23,2021,85,2
2846,99,5,17358,644,10,27,2015,188,2
2405,129,7,17447,501,3,27,2000,89,5
260,169,4,28616,524,7,33,2000,87,1
1520,161,1,14358,153,9,4,2021,83,1
747,411,9,28986,564,3,27,2009,195,1
2416,32,10,27691,323,1,6,2019,18,2
405,273,6,14253,360,9,26,2001,187,7
1923,197,7,9028,486,8,3,2012,189,1
193,170,3,17813,271,3,34,2020,151,5
1577,147,5,24483,446,2,1,2003,91,4
1808,19,4,7623,428,10,11,2002,98,5
2672,180,3,21758,640,2,42,2012,73,3
2428,285,2,2667,228,10,22,2002,60,3
683,449,8,22641,297,2,12,2017,2,1
1141,250,9,20049,697,7,9,2017,151,1
259,166,7,25181,618,10,29,2008,27,5
1372,179,6,19330,415,8,49,2011,76,2
1702,336,3,14913,339,8,23,2003,91,5
579,316,9,19909,296,9,42,2014,198,2
2089,143,5,12260,686,1,46,2021,184,4
348,345,1,16556,504,6,25,2018,180,4
2130,108,10,5673,493,2,48,2002,160,4
2799,391,8,29438,326,1,36,2016,123,3
1805,439,7,19831,372,8,15,2006,193,4
2975,52,8,17207,191,7,17,2001,173,1
1016,41,9,19895,645,4,25,2008,141,1
334,338,5,642,528,7,6,2001,162,5
1609,448,10,26223,114,3,16,2016,19,1
2664,206,10,20756,352,8,36,2012,116,6
2632,326,4,1722,115,7,11,2013,80,4
642,14,1,18963,489,3,22,2003,64,7
2137,406,1,1393,522,2,20,2013,66,3
486,83,9,3153,459,5,46,2005,170,5
2823,217,8,8156,615,1,38,2020,67,1
30,332,7,23107,171,5,50,2020,146,3
2502,178,5,27246,592,9,11,2002,155,2
963,222,10,27417,434,6,2,2009,37,7
813,29,5,19054,126,5,34,2004,159,6
786,153,1,18649,125,9,39,2000,136,6
2803,379,1,9583,569,8,49,2017,71,6
188,377,3,28691,242,10,34,2010,143,3
2396,347,2,11870,108,8,14,2018,60,5
3000,391,4,13586,515,3,17,2011,64,4
2817,427,10,8531,446,2,46,2010,73,6
2533,148,10,28552,124,4,37,2001,111,1
682,372,10,28410,330,1,7,2017,7,3
2207,383,10,23304,307,8,6,2018,79,7
1335,371,7,20104,561,8,26,2010,98,5
1736,361,1,349,406,1,36,2014,65,2
1068,310,10,6149,290,8,42,2007,29,1
1567,162,7,27532,618,10,8,2019,13,5
2248,263,8,20561,314,6,10,2008,172,1
2657,134,2,18182,611,7,8,2012,93,4
2866,250,7,24172,195,9,28,2005,53,4
2826,345,5,10873,589,3,1,2021,103,2
397,309,4,12555,423,9,10,2002,188,5
465,119,10,12805,333,8,11,2021,90,3
290,223,2,6273,594,7,38,2009,156,1
1884,216,2,3563,230,10,10,2005,158,6
1176,409,8,12570,573,1,49,2002,31,5
1338,59,1,19522,587,4,42,2018,45,5
906,373,8,11811,126,3,14,2013,117,7
200,339,9,14486,118,2,26,2016,75,5
2239,372,9,15343,206,1,37,2014,69,6
578,394,4,15451,493,9,49,2018,183,7
2490,276,4,28877,443,4,46,2019,184,3
16,193,2,23401,338,7,37,2004,103,4
2156,81,8,8841,468,8,21,2003,184,1
1506,402,3,18342,273,3,19,2013,17,3
1763,320,3,23743,147,9,6,2019,199,4
251,364,9,18507,284,8,15,2005,74,3
2605,450,3,11762,123,3,4,2005,70,2
1931,63,7,27485,134,6,9,2011,108,6
333,194,3,24165,425,1,50,2009,112,1
2705,173,1,16897,112,4,7,2018,98,5
721,71,8,16090,697,10,40,2010,109,3
2082,59,2,12583,286,2,1,2001,31,1
571,271,4,1134,699,10,37,2020,110,2
677,421,10,29591,482,6,10,2013,169,4
1708,334,8,18415,99,4,34,2014,124,6
1293,398,3,14647,277,10,31,2007,23,2
1256,92,4,23701,170,7,17,2000,62,4
1755,199,6,18101,591,9,22,2020,58,1
1037,433,7,11614,327,10,30,2015,35,4
1807,98,1,9168,522,2,31,2014,176,1
2635,55,8,21077,455,9,4,2011,57,3
1221,416,6,6527,636,4,10,2005,197,3
2083,13,8,19238,305,5,45,2003,160,4
2239,59,2,24889,86,9,10,2010,132,5
271,345,5,5193,407,2,24,2010,70,3
1526,256,1,415,670,3,39,2005,11,3
2394,97,1,6726,406,6,13,2018,100,7
943,72,9,23247,157,5,32,2002,89,7
124,305,7,12309,88,10,36,2003,68,3
2643,382,3,18245,114,8,46,2000,73,4
290,145,3,28695,191,5,13,2005,168,4
322,89,4,18648,403,6,41,2009,124,4
1871,443,1,158,421,6,50,2003,164,2
379,49,9,29444,477,3,22,2000,181,5
662,252,7,1918,458,1,11,2018,47,3
595,382,6,24558,512,3,19,2012,71,7
2308,425,1,16790,662,9,24,2008,86,4
2671,328,2,7429,196,9,41,2015,72,6
1678,178,7,19015,233,1,15,2019,183,4
611,146,6,2583,131,10,42,2005,145,4
2020,203,1,8020,572,7,36,2011,79,1
2945,375,2,19746,283,6,32,2006,37,1
1527,383,6,23237,123,8,15,2016,158,7
2258,190,6,5249,83,1,3,2011,8,3
167,14,10,9132,471,3,12,2003,181,7
1642,129,3,13073,465,2,40,2007,143,7
2883,98,7,11546,90,8,25,2000,158,2
2483,295,5,4661,547,3,22,2007,10,4
2739,263,10,12095,291,2,1,2009,160,3
416,6,5,29234,412,1,4,2002,63,7
2950,413,10,1977,301,10,44,2006,50,7
2466,436,8,14920,174,8,26,2006,25,7
2457,157,2,19479,580,4,40,2002,199,6
565,77,2,20578,291,5,42,2007,12,1
1022,302,5,17300,183,4,41,2014,170,1
2696,150,2,17251,290,5,28,2000,95,5
2305,187,3,7285,595,6,3,2018,78,3
1018,37,4,25880,267,1,15,2000,90,4
2289,83,2,20966,242,2,40,2002,34,1
60,319,1,19461,488,1,48,2010,81,4
621,240,2,25560,251,1,12,2016,21,3
2102,343,3,18337,239,9,46,2016,179,2
1223,360,3,24922,322,8,39,2004,42,3
243,210,9,28837,405,1,22,2012,162,4
2987,263,9,12820,157,9,30,2015,195,3
2644,182,2,25675,234,2,42,2002,155,4
2823,10,8,29742,179,2,25,2015,70,2
532,89,7,23495,639,10,36,2004,113,1
287,182,8,1412,311,1,42,2021,186,7
1577,190,10,7571,676,9,20,2001,74,6
1622,37,6,26917,197,7,46,2016,138,3
1131,364,1,17496,610,1,29,2002,66,1
2482,346,10,2205,148,8,37,2018,110,7
2773,408,7,13240,203,1,29,2007,55,4
1616,311,2,1717,532,10,42,2002,107,4
2360,161,7,5835,314,10,2,2005,77,7
435,178,7,3519,330,5,6,2001,86,1
2512,219,10,24274,300,1,9,2015,190,2
1445,273,1,7289,593,4,35,2002,73,2
251,92,4,19892,350,6,10,2017,132,6
446,60,8,292,455,5,12,2006,86,6
1525,273,5,28464,205,7,7,2019,185,2
2247,383,7,5495,471,9,27,2012,65,4
1450,372,5,13552,539,7,38,2010,129,3
2668,268,2,26112,479,8,23,2012,121,1
2714,357,6,9927,100,4,30,2002,35,1
1042,227,7,16656,402,9,28,2004,200,5
2993,156,10,6708,255,8,4,2001,9,7
882,279,2,21233,631,8,14,2007,100,6
196,77,2,11049,268,9,25,2010,161,3
1618,97,4,803,76,6,49,2018,183,7
2916,403,7,7448,234,4,35,2015,109,5
1265,121,7,1036,453,2,38,2016,154,2
1274,148,1,4208,153,7,44,2015,75,7
1250,178,4,26040,319,5,30,2020,43,5
2794,392,1,14504,582,10,6,2020,163,6
2651,424,9,16611,612,9,20,2008,74,5
1055,29,10,9631,191,8,14,2020,165,1
352,281,5,11962,150,9,32,2003,94,5
2562,44,8,15317,484,5,22,2003,170,3
1189,367,6,28722,132,10,32,2009,63,6
652,362,1,28857,357,10,49,2011,200,2
195,342,5,26245,153,10,13,2000,70,7
2576,212,4,21039,286,9,40,2001,43,5
2876,366,3,24467,612,9,41,2021,121,4
2780,251,10,15083,371,10,27,2014,147,4
1415,224,7,2361,548,7,5,2018,65,4
1218,97,8,8608,288,8,1,2005,183,5
2885,426,6,12490,306,8,40,2004,64,1
593,374,9,20799,534,1,32,2008,16,6
2992,81,9,10894,266,9,17,2014,132,7
2216,115,9,17443,659,9,26,2013,75,3
1613,439,10,10679,93,3,11,2004,80,3
2379,301,10,13384,620,9,6,2011,136,6
1887,365,6,10495,630,2,39,2016,132,4
2474,446,1,16900,413,8,42,2010,180,6
568,278,3,4827,473,4,5,2013,134,2
2554,168,1,28891,389,6,7,2001,141,7
85,181,1,5418,263,4,5,2002,37,1
459,214,7,22619,232,8,21,2005,25,7
1004,378,7,14484,367,5,18,2002,25,7
1962,226,8,28041,648,2,8,2008,144,7
313,61,10,5520,491,2,10,2021,151,5
2092,218,7,23412,498,1,9,2004,103,4
1681,379,1,5842,331,7,13,2006,67,1
2035,141,1,10216,100,10,43,2015,99,3
2183,85,1,21565,274,2,37,2017,170,6
2296,215,2,6834,337,3,23,2021,75,3
2753,55,1,11004,82,2,20,2017,5,4
1789,384,9,27945,91,9,2,2009,151,1
2322,205,7,22333,320,6,38,2011,108,2
949,255,10,22035,402,10,30,2018,182,6
2291,266,5,15171,640,2,15,2009,162,4
896,28,10,20061,520,3,31,2013,11,1
928,76,5,24101,330,2,34,2007,167,1
2112,161,6,9872,105,9,27,2021,159,6
876,150,4,13032,664,5,1,2010,120,3
716,382,8,4068,430,8,39,2002,101,4
1816,295,2,11242,526,4,32,2009,14,3
1426,219,7,10904,158,2,29,2008,55,6
2043,397,10,13415,558,1,46,2013,64,1
2429,146,9,23251,192,6,12,2008,200,7
1302,211,1,11212,637,9,20,2020,35,1
51,28,8,17489,505,5,17,2009,186,7
661,11,5,17049,210,1,6,2017,31,2
2137,239,1,17362,602,9,50,2008,119,6
2160,369,3,21636,216,7,38,2020,79,6
421,390,4,16980,157,5,37,2001,43,1
2946,200,4,17852,393,10,2,2018,104,5
2235,117,7,18527,108,8,24,2012,91,1
1919,49,7,23520,578,6,41,2008,44,7
1074,379,5,6816,82,6,50,2006,74,6
2328,376,6,27070,468,3,25,2000,191,2
250,299,8,4114,396,5,6,2000,178,1
1580,286,2,23984,274,4,5,2017,191,3
311,314,6,4420,326,8,12,2008,14,1
1341,61,6,6757,158,1,48,2003,168,4
1357,340,1,19186,682,1,12,2017,89,6
2,308,9,5252,175,9,1,2006,98,3
2842,62,3,5795,549,9,28,2017,186,4
2943,114,2,20223,648,1,45,2010,193,7
1633,50,10,18236,88,6,23,2003,177,6
851,110,3,28846,524,3,31,2014,93,2
227,314,8,1450,234,6,30,2000,44,6
2890,3,6,8252,181,3,21,2015,89,7
2586,67,2,4595,627,9,24,2016,68,5
600,128,2,28171,522,6,30,2015,40,3
654,395,2,14694,639,6,43,2005,175,2
1556,152,6,4925,120,6,38,2001,10,3
462,113,8,29317,344,10,26,2003,27,7
1669,437,5,2073,640,5,13,2008,130,5
1785,145,4,28648,467,6,14,2000,195,6
195,390,2,5082,431,6,40,2020,74,2
956,324,1,16061,590,1,34,2016,2,5
1844,385,10,2552,103,9,7,2020,189,6
2613,269,1,5538,89,5,23,2008,27,6
1221,108,3,17385,261,9,17,2017,11,7
845,312,6,12134,412,5,41,2005,14,1
1096,344,9,18525,656,10,37,2005,123,2
1117,196,4,25405,250,3,48,2015,65,1
2356,44,3,17021,417,5,33,2008,172,1
1417,348,9,18821,80,10,16,2002,106,5
2920,31,3,22918,489,7,46,2019,160,3
2184,243,6,28769,195,8,14,2003,56,6
1798,168,9,20796,488,9,29,2004,73,5
1856,136,3,258,204,6,19,2020,194,2
2220,100,8,182,202,9,31,2021,121,7
1082,366,2,17060,698,5,35,2001,81,5
2851,432,5,19667,401,10,31,2006,115,6
69,156,2,10745,625,9,39,2011,127,7
119,436,4,1876,128,3,8,2006,156,6
2126,113,4,25642,447,9,23,2019,125,7
2916,371,9,14338,572,5,28,2010,165,2
2228,134,10,20656,666,5,28,2010,182,4
1345,276,8,3688,148,2,22,2007,134,7
2441,258,8,21618,406,4,48,2002,48,2
208,410,9,18812,446,4,34,2011,2,7
775,126,7,27386,341,5,36,2016,145,7
2455,79,3,2537,478,6,45,2005,70,7
1910,424,9,22214,346,1,12,2007,89,7
1856,138,6,22353,110,3,16,2009,158,3
2470,348,6,11599,337,8,4,2018,39,6
2164,417,8,4262,397,10,41,2004,6,3
2698,98,2,13737,458,8,30,2011,3,5
476,250,10,4114,351,1,26,2008,83,5
466,4,7,16948,629,2,28,2005,64,1
1340,370,1,18981,349,10,27,2014,147,7
1134,222,3,28527,153,6,12,2004,85,1
1064,74,4,21592,548,1,39,2001,95,4
943,268,8,18141,375,3,46,2002,110,7
919,2,8,16953,558,6,35,2007,115,5
2965,228,3,8185,331,5,37,2021,198,7
418,235,3,5683,153,6,35,2001,117,2
297,365,1,20855,669,9,50,2008,62,5
1544,398,1,15984,271,10,13,2009,122,6
808,180,1,10504,342,8,42,2013,59,7
659,13,2,15851,658,5,20,2008,46,2
644,228,9,27187,230,6,43,2002,45,6
832,277,7,27566,428,7,37,2017,192,1
217,82,5,6282,137,6,32,2007,39,6
2289,232,1,1537,627,3,29,2005,166,1
1388,88,9,14248,423,4,37,2001,188,1
2911,112,2,20041,501,1,24,2002,78,3
230,439,1,10457,150,8,45,2004,9,3
1817,24,1,4988,523,1,16,2010,132,7
2017,150,5,16602,185,5,17,2005,114,2
1461,146,7,6329,464,5,43,2009,174,3
731,392,2,21569,626,9,33,2008,88,5
376,82,5,13931,642,5,9,2021,184,1
